date,sm,quality,pass
2017-05-21,0.25912962139286544,13,PM
2017-05-22,nan,0,AM
2017-05-22,nan,0,PM
2017-05-23,0.2046826705795197,13,AM
2017-05-23,0.2323511283350645,13,PM
2017-05-24,0.1953531795821847,13,AM
2017-05-24,nan,0,PM
2017-05-25,nan,0,AM
2017-05-25,nan,0,PM
2017-05-26,0.17291209482336153,13,AM
2017-05-26,0.21905260114077424,13,PM
2017-05-27,nan,0,AM
2017-05-27,nan,0,PM
2017-05-28,nan,0,AM
2017-05-28,0.18456735520737763,13,PM
2017-05-29,0.15570411566805428,13,AM
2017-05-29,0.1804681515011563,13,PM
2017-05-30,nan,0,AM
2017-05-30,nan,0,PM
2017-05-31,0.1674674007443323,13,AM
2017-05-31,0.21674792435193238,13,PM
2017-06-01,0.18103465534200472,13,AM
2017-06-01,nan,0,PM
2017-06-02,nan,0,AM
2017-06-02,nan,0,PM
2017-06-03,0.1826270050929456,13,AM
2017-06-03,0.33305767803100084,13,PM
2017-06-04,nan,0,AM
2017-06-04,nan,0,PM
2017-06-05,nan,0,AM
2017-06-05,0.22389735131371805,13,PM
2017-06-06,0.19718180417964493,13,AM
2017-06-06,0.22554724627222908,13,PM
2017-06-07,nan,0,AM
2017-06-07,nan,0,PM
2017-06-08,0.18186052381642118,13,AM
2017-06-08,0.20140430228664816,13,PM
2017-06-09,0.1844430931150146,13,AM
2017-06-09,nan,0,PM
2017-06-10,nan,0,AM
2017-06-10,nan,0,PM
2017-06-11,0.1526689737509867,13,AM
2017-06-11,0.17314749629256046,13,PM
2017-06-12,nan,0,AM
2017-06-12,nan,0,PM
2017-06-13,nan,0,AM
2017-06-13,0.19736965136549361,13,PM
2017-06-14,0.20355646853414944,13,AM
2017-06-14,0.1844678329158977,13,PM
2017-06-15,nan,0,AM
2017-06-15,nan,0,PM
2017-06-16,0.17317228233123805,13,AM
2017-06-16,0.1855206104942921,13,PM
2017-06-17,0.17812068681594845,13,AM
2017-06-17,nan,0,PM
2017-06-18,nan,0,AM
2017-06-18,nan,0,PM
2017-06-19,0.12830038448544476,13,AM
2017-06-19,0.15266057635877942,13,PM
2017-06-20,nan,0,AM
2017-06-20,nan,0,PM
2017-06-21,nan,0,AM
2017-06-21,0.21095172099031148,13,PM
2017-06-22,0.1380203971394328,13,AM
2017-06-22,0.16507593052025007,13,PM
2017-06-23,nan,0,AM
2017-06-23,nan,0,PM
2017-06-24,0.1355948116157098,13,AM
2017-06-24,0.1745228917782508,13,PM
2017-06-25,0.1262769628551731,13,AM
2017-06-25,nan,0,PM
2017-06-26,nan,0,AM
2017-06-26,nan,0,PM
2017-06-27,0.17571786033520173,13,AM
2017-06-27,0.21444264399518365,13,PM
2017-06-28,nan,0,AM
2017-06-28,nan,0,PM
2017-06-29,nan,0,AM
2017-06-29,0.2515756444193561,13,PM
2017-06-30,0.2493526348870229,13,AM
2017-06-30,0.24926557067091665,13,PM
2017-07-01,nan,0,AM
2017-07-01,nan,0,PM
2017-07-02,0.2543891135355115,13,AM
2017-07-02,0.2669492941547788,13,PM
2017-07-03,0.22374786020042378,13,AM
2017-07-03,nan,0,PM
2017-07-04,nan,0,AM
2017-07-04,nan,0,PM
2017-07-05,0.19589905901517563,13,AM
2017-07-05,0.20135390109350787,13,PM
2017-07-06,nan,0,AM
2017-07-06,nan,0,PM
2017-07-07,nan,0,AM
2017-07-07,0.17656289000182962,13,PM
2017-07-08,0.13204517054137532,13,AM
2017-07-08,0.23682465097826827,13,PM
2017-07-09,nan,0,AM
2017-07-09,nan,0,PM
2017-07-10,0.22899437680732093,13,AM
2017-07-10,0.284349092172389,13,PM
2017-07-11,0.22010938681049194,13,AM
2017-07-11,nan,0,PM
2017-07-12,nan,0,AM
2017-07-12,nan,0,PM
2017-07-13,0.169323274545751,13,AM
2017-07-13,0.18846883307506604,13,PM
2017-07-14,nan,0,AM
2017-07-14,nan,0,PM
2017-07-15,nan,0,AM
2017-07-15,0.15139185619724485,13,PM
2017-07-16,0.13080374083091376,13,AM
2017-07-16,0.1591710455686471,13,PM
2017-07-17,nan,0,AM
2017-07-17,nan,0,PM
2017-07-18,0.13489303653866938,13,AM
2017-07-18,0.15423193765740595,13,PM
2017-07-19,0.13360558469192438,13,AM
2017-07-19,nan,0,PM
2017-07-20,nan,0,AM
2017-07-20,nan,0,PM
2017-07-21,0.25813210705971684,13,AM
2017-07-21,0.2958197813537378,13,PM
2017-07-22,nan,0,AM
2017-07-22,nan,0,PM
2017-07-23,nan,0,AM
2017-07-23,0.24518706758778128,13,PM
2017-07-24,0.29242511284571493,13,AM
2017-07-24,0.3125264749522976,13,PM
2017-07-25,nan,0,AM
2017-07-25,nan,0,PM
2017-07-26,0.22965720588592559,13,AM
2017-07-26,0.27729887314762036,13,PM
2017-07-27,0.20931703847883534,13,AM
2017-07-27,nan,0,PM
2017-07-28,nan,0,AM
2017-07-28,nan,0,PM
2017-07-29,0.19367506219961156,13,AM
2017-07-29,0.20970009917744598,13,PM
2017-07-30,nan,0,AM
2017-07-30,nan,0,PM
2017-07-31,nan,0,AM
2017-07-31,0.21928244908395006,13,PM
2017-08-01,0.18606696084817162,13,AM
2017-08-01,0.20004555667220517,13,PM
2017-08-02,nan,0,AM
2017-08-02,nan,0,PM
2017-08-03,0.15920367171111294,13,AM
2017-08-03,0.19516737517709498,13,PM
2017-08-04,0.1462819493252203,13,AM
2017-08-04,nan,0,PM
2017-08-05,nan,0,AM
2017-08-05,nan,0,PM
2017-08-06,0.13890880098848885,13,AM
2017-08-06,0.14443005474673082,13,PM
2017-08-07,nan,0,AM
2017-08-07,nan,0,PM
2017-08-08,nan,0,AM
2017-08-08,0.25873376767630013,13,PM
2017-08-09,0.2373157215597047,13,AM
2017-08-09,0.23039420843791486,13,PM
2017-08-10,nan,0,AM
2017-08-10,nan,0,PM
2017-08-11,0.24497579425056354,13,AM
2017-08-11,0.2231396161682725,13,PM
2017-08-12,0.2037620203716501,13,AM
2017-08-12,nan,0,PM
2017-08-13,nan,0,AM
2017-08-13,nan,0,PM
2017-08-14,0.18191089357703377,13,AM
2017-08-14,0.20718436218718944,13,PM
2017-08-15,nan,0,AM
2017-08-15,nan,0,PM
2017-08-16,nan,0,AM
2017-08-16,0.20612071429494452,11,PM
2017-08-17,0.16355845094494273,13,AM
2017-08-17,0.18379223817009865,13,PM
2017-08-18,nan,0,AM
2017-08-18,nan,0,PM
2017-08-19,0.14593711349056232,13,AM
2017-08-19,0.15282796994977382,13,PM
2017-08-20,0.1225407868936433,13,AM
2017-08-20,nan,0,PM
2017-08-21,nan,0,AM
2017-08-21,nan,0,PM
2017-08-22,0.10540524404235371,13,AM
2017-08-22,0.16121316467691685,13,PM
2017-08-23,nan,0,AM
2017-08-23,nan,0,PM
2017-08-24,nan,0,AM
2017-08-24,0.16124635676331672,13,PM
2017-08-25,0.12420347387572545,13,AM
2017-08-25,0.15901185434142773,13,PM
2017-08-26,nan,0,AM
2017-08-26,nan,0,PM
2017-08-27,0.13496745127202683,13,AM
2017-08-27,0.20672745736671286,13,PM
2017-08-28,0.13672247329319265,13,AM
2017-08-28,nan,0,PM
2017-08-29,nan,0,AM
2017-08-29,nan,0,PM
2017-08-30,0.1392985427023548,13,AM
2017-08-30,0.3616550663078572,13,PM
2017-08-31,nan,0,AM
2017-08-31,nan,0,PM
2017-09-01,nan,0,AM
2017-09-01,0.3323177226308878,13,PM
2017-09-02,0.32908817007512303,13,AM
2017-09-02,0.29442754807289456,13,PM
2017-09-03,nan,0,AM
2017-09-03,nan,0,PM
2017-09-04,0.2634113542923196,13,AM
2017-09-04,0.2764058308764484,13,PM
2017-09-05,0.20585196242195042,13,AM
2017-09-05,nan,0,PM
2017-09-06,nan,0,AM
2017-09-06,nan,0,PM
2017-09-07,0.18641489693737592,13,AM
2017-09-07,0.1868747183161871,13,PM
2017-09-08,nan,0,AM
2017-09-08,nan,0,PM
2017-09-09,nan,0,AM
2017-09-09,0.29890768972100934,13,PM
2017-09-10,0.27618884289805024,13,AM
2017-09-10,0.28348474305437876,13,PM
2017-09-11,nan,0,AM
2017-09-11,nan,0,PM
2017-09-12,0.24207184774770907,13,AM
2017-09-12,0.23795500355155094,13,PM
2017-09-13,0.20141924858076588,13,AM
2017-09-13,nan,0,PM
2017-09-14,nan,0,AM
2017-09-14,nan,0,PM
2017-09-15,0.2443142029773142,13,AM
2017-09-15,0.25514164197591677,13,PM
2017-09-16,nan,0,AM
2017-09-16,nan,0,PM
2017-09-17,nan,0,AM
2017-09-17,0.2102244558426743,13,PM
2017-09-18,0.21255803076528476,13,AM
2017-09-18,nan,0,PM
2017-09-19,nan,0,AM
2017-09-19,nan,0,PM
2017-09-20,0.2432788801038139,13,AM
2017-09-20,0.27488262223410226,13,PM
2017-09-21,0.22085224420132432,13,AM
2017-09-21,nan,0,PM
2017-09-22,nan,0,AM
2017-09-22,nan,0,PM
2017-09-23,0.19012200283684014,13,AM
2017-09-23,0.24828257990003502,13,PM
2017-09-24,nan,0,AM
2017-09-24,nan,0,PM
2017-09-25,nan,0,AM
2017-09-25,0.20214846552202137,13,PM
2017-09-26,0.21228269533481955,13,AM
2017-09-26,0.23799100474865667,13,PM
2017-09-27,nan,0,AM
2017-09-27,nan,0,PM
2017-09-28,0.2184224891792681,13,AM
2017-09-28,0.25680740223493936,13,PM
2017-09-29,0.1821296773913458,13,AM
2017-09-29,nan,0,PM
2017-09-30,nan,0,AM
2017-09-30,nan,0,PM
2017-10-01,0.27300481918509206,13,AM
2017-10-01,0.28459376297686845,13,PM
2017-10-02,nan,0,AM
2017-10-02,nan,0,PM
2017-10-03,nan,0,AM
2017-10-03,0.28673473099756325,13,PM
2017-10-04,0.2786254105483879,13,AM
2017-10-04,0.30926416735110096,13,PM
2017-10-05,nan,0,AM
2017-10-05,nan,0,PM
2017-10-06,0.22988416326649708,13,AM
2017-10-06,0.24843705023175586,13,PM
2017-10-07,0.248704454375334,13,AM
2017-10-07,nan,0,PM
2017-10-08,nan,0,AM
2017-10-08,nan,0,PM
2017-10-09,0.1786353013196269,13,AM
2017-10-09,0.22684609867052857,13,PM
2017-10-10,nan,0,AM
2017-10-10,nan,0,PM
2017-10-11,nan,0,AM
2017-10-11,0.24132947509490255,13,PM
2017-10-12,0.17047797430725695,13,AM
2017-10-12,0.22147412697779914,13,PM
2017-10-13,nan,0,AM
2017-10-13,nan,0,PM
2017-10-14,0.18075773617326718,13,AM
2017-10-14,0.2602564900963415,13,PM
2017-10-15,0.17629628047705626,13,AM
2017-10-15,nan,0,PM
2017-10-16,nan,0,AM
2017-10-16,nan,0,PM
2017-10-17,0.19785237020464272,13,AM
2017-10-17,0.20348334628890605,13,PM
2017-10-18,nan,0,AM
2017-10-18,nan,0,PM
2017-10-19,nan,0,AM
2017-10-19,0.19760604070162874,13,PM
2017-10-20,0.15416635138883758,13,AM
2017-10-20,0.1687488929646337,13,PM
2017-10-21,nan,0,AM
2017-10-21,nan,0,PM
2017-10-22,0.17908904754421737,13,AM
2017-10-22,0.1596588320075365,13,PM
2017-10-23,0.18947865818973755,13,AM
2017-10-23,nan,0,PM
2017-10-24,nan,0,AM
2017-10-24,nan,0,PM
2017-10-25,0.15312659471109724,13,AM
2017-10-25,0.2288169165855356,13,PM
2017-10-26,nan,0,AM
2017-10-26,nan,0,PM
2017-10-27,nan,0,AM
2017-10-27,0.17662504402932067,13,PM
2017-10-28,0.17950596430645888,13,AM
2017-10-28,0.15670486389089716,13,PM
2017-10-29,nan,0,AM
2017-10-29,nan,0,PM
2017-10-30,0.19288907712090927,13,AM
2017-10-30,0.18782634400644319,13,PM
2017-10-31,0.20561137682042713,13,AM
2017-10-31,nan,0,PM
2017-11-01,nan,0,AM
2017-11-01,nan,0,PM
2017-11-02,0.1804474134083627,13,AM
2017-11-02,0.22028470292862534,13,PM
2017-11-03,nan,0,AM
2017-11-03,nan,0,PM
2017-11-04,nan,0,AM
2017-11-04,0.3505030375205411,13,PM
2017-11-05,0.3419696587170712,13,AM
2017-11-05,0.281791949178763,13,PM
2017-11-06,nan,0,AM
2017-11-06,nan,0,PM
2017-11-07,0.26245752965513397,13,AM
2017-11-07,0.26204220898486946,13,PM
2017-11-08,0.24012092080240352,13,AM
2017-11-08,nan,0,PM
2017-11-09,nan,0,AM
2017-11-09,nan,0,PM
2017-11-10,0.25644147648748633,13,AM
2017-11-10,0.2292746606282369,13,PM
2017-11-11,nan,0,AM
2017-11-11,nan,0,PM
2017-11-12,nan,0,AM
2017-11-12,0.3628722786836673,13,PM
2017-11-13,0.29329930026569917,13,AM
2017-11-13,0.25738226345916937,13,PM
2017-11-14,nan,0,AM
2017-11-14,nan,0,PM
2017-11-15,0.26852343790545835,13,AM
2017-11-15,0.2970109400289915,13,PM
2017-11-16,0.24790429094598895,13,AM
2017-11-16,nan,0,PM
2017-11-17,nan,0,AM
2017-11-17,nan,0,PM
2017-11-18,0.22991215784121444,13,AM
2017-11-18,0.26733310549000355,13,PM
2017-11-19,nan,0,AM
2017-11-19,nan,0,PM
2017-11-20,nan,0,AM
2017-11-20,0.23035659101933958,13,PM
2017-11-21,0.24630532777286068,13,AM
2017-11-21,0.29055134649375464,13,PM
2017-11-22,nan,0,AM
2017-11-22,nan,0,PM
2017-11-23,0.25110484526670374,13,AM
2017-11-23,0.292550131236633,13,PM
2017-11-24,0.24881264032451017,13,AM
2017-11-24,nan,0,PM
2017-11-25,nan,0,AM
2017-11-25,nan,0,PM
2017-11-26,0.3148755532489786,13,AM
2017-11-26,0.2735959307384945,13,PM
2017-11-27,nan,0,AM
2017-11-27,nan,0,PM
2017-11-28,nan,0,AM
2017-11-28,0.23483242722833766,13,PM
2017-11-29,0.2764317796101234,13,AM
2017-11-29,0.26560145059092866,13,PM
2017-11-30,nan,0,AM
2017-11-30,nan,0,PM
2017-12-01,nan,0,AM
2017-12-01,nan,0,PM
2017-12-02,nan,0,AM
2017-12-02,nan,0,PM
2017-12-03,nan,0,AM
2017-12-03,nan,0,PM
2017-12-04,nan,0,AM
2017-12-04,nan,0,PM
2017-12-05,nan,0,AM
2017-12-05,nan,0,PM
2017-12-06,nan,0,AM
2017-12-06,0.24877245659035777,1,PM
2017-12-07,0.22474162281762217,3,AM
2017-12-07,0.2252641907736022,3,PM
2017-12-08,nan,0,AM
2017-12-08,nan,0,PM
2017-12-09,0.24821831448557133,13,AM
2017-12-09,0.22783091827334806,13,PM
2017-12-10,0.25291763333198275,13,AM
2017-12-10,nan,0,PM
2017-12-11,nan,0,AM
2017-12-11,nan,0,PM
2017-12-12,0.3023567159097823,13,AM
2017-12-12,0.3111987069007332,13,PM
2017-12-13,nan,0,AM
2017-12-13,nan,0,PM
2017-12-14,nan,0,AM
2017-12-14,0.2928336455492448,13,PM
2017-12-15,0.3220958931524793,13,AM
2017-12-15,0.29531677284084623,13,PM
2017-12-16,nan,0,AM
2017-12-16,nan,0,PM
2017-12-17,0.2699068438409759,13,AM
2017-12-17,0.2097505944722114,13,PM
2017-12-18,0.3188620175088527,13,AM
2017-12-18,nan,0,PM
2017-12-19,nan,0,AM
2017-12-19,nan,0,PM
2017-12-20,0.24316026754864925,13,AM
2017-12-20,0.2437572407702461,13,PM
2017-12-21,nan,0,AM
2017-12-21,nan,0,PM
2017-12-22,nan,0,AM
2017-12-22,0.2766705899263269,13,PM
2017-12-23,0.2755413204348148,13,AM
2017-12-23,0.2869159328200395,13,PM
2017-12-24,nan,0,AM
2017-12-24,nan,0,PM
2017-12-25,0.3018132413757802,13,AM
2017-12-25,0.2791725193980559,13,PM
2017-12-26,0.26801258626601926,13,AM
2017-12-26,nan,0,PM
2017-12-27,nan,0,AM
2017-12-27,nan,0,PM
2017-12-28,0.2969357019189222,13,AM
2017-12-28,0.2672523684053362,13,PM
2017-12-29,nan,0,AM
2017-12-29,nan,0,PM
2017-12-30,nan,0,AM
2017-12-30,0.33447957972807796,13,PM
2017-12-31,0.3177225154308081,13,AM
2017-12-31,0.3481591438856882,13,PM
2018-01-01,nan,0,AM
2018-01-01,nan,0,PM
2018-01-02,0.3324954446361395,13,AM
2018-01-02,0.3045682983069562,13,PM
2018-01-03,0.2645985625796834,13,AM
2018-01-03,nan,0,PM
2018-01-04,nan,0,AM
2018-01-04,nan,0,PM
2018-01-05,0.3301264700121765,13,AM
2018-01-05,0.36700964028200234,13,PM
2018-01-06,nan,0,AM
2018-01-06,nan,0,PM
2018-01-07,nan,0,AM
2018-01-07,0.3307301441200233,13,PM
2018-01-08,nan,0,AM
2018-01-08,0.30395686076917533,13,PM
2018-01-09,nan,0,AM
2018-01-09,nan,0,PM
2018-01-10,nan,0,AM
2018-01-10,0.33807266439781825,13,PM
2018-01-11,0.30940299583301917,13,AM
2018-01-11,nan,0,PM
2018-01-12,nan,0,AM
2018-01-12,nan,0,PM
2018-01-13,0.35303408451999574,13,AM
2018-01-13,0.33084374044150966,13,PM
2018-01-14,nan,0,AM
2018-01-14,nan,0,PM
2018-01-15,nan,0,AM
2018-01-15,0.28929324615715474,13,PM
2018-01-16,0.2857270618357603,13,AM
2018-01-16,0.27720224653450415,13,PM
2018-01-17,nan,0,AM
2018-01-17,nan,0,PM
2018-01-18,0.3049061303373549,13,AM
2018-01-18,0.3162573172799955,13,PM
2018-01-19,0.3322953802867515,13,AM
2018-01-19,nan,0,PM
2018-01-20,nan,0,AM
2018-01-20,nan,0,PM
2018-01-21,0.3697441023824999,13,AM
2018-01-21,0.3059924140981142,13,PM
2018-01-22,nan,0,AM
2018-01-22,nan,0,PM
2018-01-23,nan,0,AM
2018-01-23,0.3588806042874001,13,PM
2018-01-24,0.3029499250997294,13,AM
2018-01-24,0.3431958736456769,13,PM
2018-01-25,nan,0,AM
2018-01-25,nan,0,PM
2018-01-26,0.3873781148338026,13,AM
2018-01-26,0.3163838403963416,13,PM
2018-01-27,0.3368093186523505,13,AM
2018-01-27,nan,0,PM
2018-01-28,nan,0,AM
2018-01-28,nan,0,PM
2018-01-29,0.32950225233964975,13,AM
2018-01-29,0.32521781995767446,13,PM
2018-01-30,nan,0,AM
2018-01-30,nan,0,PM
2018-01-31,nan,0,AM
2018-01-31,0.35007520115068663,13,PM
2018-02-01,0.35066221958775734,13,AM
2018-02-01,0.34325393442341784,13,PM
2018-02-02,nan,0,AM
2018-02-02,nan,0,PM
2018-02-03,0.2810156251974592,13,AM
2018-02-03,0.2578717809176739,13,PM
2018-02-04,0.28159038390636987,13,AM
2018-02-04,nan,0,PM
2018-02-05,nan,0,AM
2018-02-05,nan,0,PM
2018-02-06,0.21432152335861906,13,AM
2018-02-06,0.20675449436045792,13,PM
2018-02-07,nan,0,AM
2018-02-07,nan,0,PM
2018-02-08,nan,0,AM
2018-02-08,nan,0,PM
2018-02-09,nan,0,AM
2018-02-09,0.21117665769936392,12,PM
2018-02-10,nan,0,AM
2018-02-10,nan,0,PM
2018-02-11,0.1918619816325991,4,AM
2018-02-11,0.28131495661810246,4,PM
2018-02-12,0.23688166413953587,4,AM
2018-02-12,nan,0,PM
2018-02-13,nan,0,AM
2018-02-13,nan,0,PM
2018-02-14,0.2299111154874436,4,AM
2018-02-14,0.2348444150501928,4,PM
2018-02-15,nan,0,AM
2018-02-15,nan,0,PM
2018-02-16,nan,0,AM
2018-02-16,0.31316755787147155,4,PM
2018-02-17,0.2763470651465151,4,AM
2018-02-17,0.3064508899153091,4,PM
2018-02-18,nan,0,AM
2018-02-18,nan,0,PM
2018-02-19,0.3433949457878632,13,AM
2018-02-19,0.2830777803386932,13,PM
2018-02-20,0.2792988974719856,13,AM
2018-02-20,nan,0,PM
2018-02-21,nan,0,AM
2018-02-21,nan,0,PM
2018-02-22,0.25395918145117047,13,AM
2018-02-22,nan,0,PM
2018-02-23,nan,0,AM
2018-02-23,nan,0,PM
2018-02-24,nan,0,AM
2018-02-24,0.30706119516923835,13,PM
2018-02-25,0.22982986423561677,13,AM
2018-02-25,nan,0,PM
2018-02-26,nan,0,AM
2018-02-26,nan,0,PM
2018-02-27,nan,0,AM
2018-02-27,nan,0,PM
2018-02-28,nan,0,AM
2018-02-28,nan,0,PM
2018-03-01,nan,0,AM
2018-03-01,nan,0,PM
2018-03-02,0.31192451963961026,13,AM
2018-03-02,0.3065855579047346,13,PM
2018-03-03,nan,0,AM
2018-03-03,nan,0,PM
2018-03-04,nan,0,AM
2018-03-04,0.35967521020067966,13,PM
2018-03-05,0.30281499883750995,13,AM
2018-03-05,0.33981168238424236,13,PM
2018-03-06,nan,0,AM
2018-03-06,nan,0,PM
2018-03-07,0.2899181472234508,13,AM
2018-03-07,0.2985502015663781,13,PM
2018-03-08,0.31269920218754704,13,AM
2018-03-08,nan,0,PM
2018-03-09,nan,0,AM
2018-03-09,nan,0,PM
2018-03-10,0.22353062870853366,13,AM
2018-03-10,0.31998339456323155,13,PM
2018-03-11,nan,0,AM
2018-03-11,nan,0,PM
2018-03-12,nan,0,AM
2018-03-12,0.38385568464943065,13,PM
2018-03-13,0.30332685534221604,13,AM
2018-03-13,0.3193533954486277,13,PM
2018-03-14,nan,0,AM
2018-03-14,nan,0,PM
2018-03-15,0.31529560088944564,13,AM
2018-03-15,0.35756046627244276,13,PM
2018-03-16,0.29965810727059145,13,AM
2018-03-16,nan,0,PM
2018-03-17,nan,0,AM
2018-03-17,nan,0,PM
2018-03-18,0.34341876447267494,13,AM
2018-03-18,0.3790867006438501,13,PM
2018-03-19,nan,0,AM
2018-03-19,nan,0,PM
2018-03-20,nan,0,AM
2018-03-20,0.2620344095319827,13,PM
2018-03-21,0.2854661307290872,13,AM
2018-03-21,0.2792882496041831,13,PM
2018-03-22,nan,0,AM
2018-03-22,nan,0,PM
2018-03-23,0.24835398174492956,13,AM
2018-03-23,0.26504271979864313,13,PM
2018-03-24,0.2586332348576123,13,AM
2018-03-24,nan,0,PM
2018-03-25,nan,0,AM
2018-03-25,nan,0,PM
2018-03-26,0.2693178193173598,13,AM
2018-03-26,0.2774698759299387,13,PM
2018-03-27,nan,0,AM
2018-03-27,nan,0,PM
2018-03-28,nan,0,AM
2018-03-28,0.2546230489497553,13,PM
2018-03-29,0.2982544174858759,13,AM
2018-03-29,0.3361301957210083,13,PM
2018-03-30,nan,0,AM
2018-03-30,nan,0,PM
2018-03-31,0.33580676460806463,13,AM
2018-03-31,0.2718256115996778,13,PM
2018-04-01,0.29587382995421885,13,AM
2018-04-01,nan,0,PM
2018-04-02,nan,0,AM
2018-04-02,nan,0,PM
2018-04-03,0.3182730408073739,13,AM
2018-04-03,0.34500246445393523,13,PM
2018-04-04,nan,0,AM
2018-04-04,nan,0,PM
2018-04-05,nan,0,AM
2018-04-05,0.3395013627504995,13,PM
2018-04-06,0.33295160977281396,13,AM
2018-04-06,0.3544776645964861,13,PM
2018-04-07,nan,0,AM
2018-04-07,nan,0,PM
2018-04-08,0.2904942548001487,13,AM
2018-04-08,0.32603324684572405,13,PM
2018-04-09,0.2248494073073159,13,AM
2018-04-09,nan,0,PM
2018-04-10,nan,0,AM
2018-04-10,nan,0,PM
2018-04-11,0.31363180765040977,13,AM
2018-04-11,0.2830187536163175,13,PM
2018-04-12,nan,0,AM
2018-04-12,nan,0,PM
2018-04-13,nan,0,AM
2018-04-13,0.30640164118574936,13,PM
2018-04-14,0.2396697847534307,13,AM
2018-04-14,0.2544795983561138,13,PM
2018-04-15,nan,0,AM
2018-04-15,nan,0,PM
2018-04-16,0.2592589909812227,13,AM
2018-04-16,0.29409255274995194,13,PM
2018-04-17,0.2320278373614129,13,AM
2018-04-17,nan,0,PM
2018-04-18,nan,0,AM
2018-04-18,nan,0,PM
2018-04-19,0.2492231060597039,13,AM
2018-04-19,0.27463265891157185,13,PM
2018-04-20,nan,0,AM
2018-04-20,nan,0,PM
2018-04-21,nan,0,AM
2018-04-21,0.23476270537471133,13,PM
2018-04-22,0.18706533532937814,13,AM
2018-04-22,0.23433957244339906,13,PM
2018-04-23,nan,0,AM
2018-04-23,nan,0,PM
2018-04-24,0.17030486564564185,13,AM
2018-04-24,0.21318980563217266,13,PM
2018-04-25,0.15418243967726303,13,AM
2018-04-25,nan,0,PM
2018-04-26,nan,0,AM
2018-04-26,nan,0,PM
2018-04-27,0.16499909008923497,13,AM
2018-04-27,0.17810773726909207,13,PM
2018-04-28,nan,0,AM
2018-04-28,nan,0,PM
2018-04-29,nan,0,AM
2018-04-29,0.3483800890312959,13,PM
2018-04-30,0.2342475374100525,13,AM
2018-04-30,0.2074833943956247,13,PM
2018-05-01,nan,0,AM
2018-05-01,nan,0,PM
2018-05-02,0.2053866594796349,13,AM
2018-05-02,0.21738695289062002,13,PM
2018-05-03,0.19273394224076018,13,AM
2018-05-03,nan,0,PM
2018-05-04,nan,0,AM
2018-05-04,nan,0,PM
2018-05-05,0.1688586578698684,13,AM
2018-05-05,0.1797406186954763,13,PM
2018-05-06,nan,0,AM
2018-05-06,nan,0,PM
2018-05-07,nan,0,AM
2018-05-07,0.21061149845342766,13,PM
2018-05-08,0.1776798355409268,13,AM
2018-05-08,0.24152643882701302,13,PM
2018-05-09,nan,0,AM
2018-05-09,nan,0,PM
2018-05-10,0.24036885490698331,13,AM
2018-05-10,0.24714669086993843,13,PM
2018-05-11,0.19037092835645006,13,AM
2018-05-11,nan,0,PM
2018-05-12,nan,0,AM
2018-05-12,nan,0,PM
2018-05-13,0.3596715092508901,13,AM
2018-05-13,0.3193188304999853,13,PM
2018-05-14,nan,0,AM
2018-05-14,nan,0,PM
2018-05-15,nan,0,AM
2018-05-15,0.2622872901007859,13,PM
2018-05-16,0.24047765871233692,13,AM
2018-05-16,0.2689577351919953,13,PM
2018-05-17,nan,0,AM
2018-05-17,nan,0,PM
2018-05-18,0.23939420300351885,13,AM
2018-05-18,0.2651138523552895,13,PM
2018-05-19,0.20873889483398878,13,AM
2018-05-19,nan,0,PM
2018-05-20,nan,0,AM
2018-05-20,nan,0,PM
2018-05-21,0.20002538350186141,13,AM
2018-05-21,0.25682069903221894,13,PM
2018-05-22,nan,0,AM
2018-05-22,nan,0,PM
2018-05-23,nan,0,AM
2018-05-23,0.2588418432343053,13,PM
2018-05-24,0.21878141324881675,13,AM
2018-05-24,0.2776502287114341,13,PM
2018-05-25,nan,0,AM
2018-05-25,nan,0,PM
2018-05-26,0.20742075007240005,13,AM
2018-05-26,0.23309342381786755,13,PM
2018-05-27,0.22177086246450592,13,AM
2018-05-27,nan,0,PM
2018-05-28,nan,0,AM
2018-05-28,nan,0,PM
2018-05-29,0.26446484018035893,13,AM
2018-05-29,0.3339602925221081,13,PM
2018-05-30,nan,0,AM
2018-05-30,nan,0,PM
2018-05-31,nan,0,AM
2018-05-31,0.33415468796779146,13,PM
2018-06-01,0.26136853384134423,13,AM
2018-06-01,0.2796697741948698,13,PM
2018-06-02,nan,0,AM
2018-06-02,nan,0,PM
2018-06-03,0.25302355396694226,13,AM
2018-06-03,0.29899725785753084,13,PM
2018-06-04,0.25876542249987367,13,AM
2018-06-04,nan,0,PM
2018-06-05,nan,0,AM
2018-06-05,nan,0,PM
2018-06-06,0.27085145594157123,13,AM
2018-06-06,0.329591993194555,13,PM
2018-06-07,nan,0,AM
2018-06-07,nan,0,PM
2018-06-08,nan,0,AM
2018-06-08,0.28867815392822543,13,PM
2018-06-09,0.2563310683765889,13,AM
2018-06-09,0.28620061671093455,13,PM
2018-06-10,nan,0,AM
2018-06-10,nan,0,PM
2018-06-11,0.3365251877135115,13,AM
2018-06-11,0.38174383964329106,13,PM
2018-06-12,0.2894837286179468,13,AM
2018-06-12,nan,0,PM
2018-06-13,nan,0,AM
2018-06-13,nan,0,PM
2018-06-14,0.26628120912308795,13,AM
2018-06-14,0.26368819619515926,13,PM
2018-06-15,nan,0,AM
2018-06-15,nan,0,PM
2018-06-16,nan,0,AM
